asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/08 03:05:12.288,MyCloud,preprocess,result,455,50,2862.87,1568.45,696.05,307.33,118.01,0.32,5.16,49
2022/06/08 03:05:13.142,MyCloud,preprocess,result,460,51,3209.66,1569.29,710.28,307.33,132.39,0.32,10.39,50
2022/06/08 03:05:14.007,MyCloud,preprocess,result,471,52,3057.21,1571.04,700.35,307.33,162.6,0.32,6.15,51
2022/06/08 03:05:14.857,MyCloud,preprocess,result,476,53,3424.09,1600.05,691.52,307.33,148.01,0.32,11.72,52
2022/06/08 03:05:15.653,MyCloud,preprocess,result,490,54,3003.74,1582.09,664.18,307.33,132.8,0.32,5.3,53
2022/06/08 03:05:16.495,MyCloud,preprocess,result,499,55,3193.81,1569.53,697.57,307.33,134.07,0.32,9.91,54
2022/06/08 03:05:17.328,MyCloud,preprocess,result,504,56,3439.76,1572.04,699.79,307.33,133.62,0.32,6.05,55
2022/06/08 03:05:18.204,MyCloud,preprocess,result,521,57,2976.73,1572.46,695.62,307.33,161.64,0.32,18.51,56
2022/06/08 03:05:18.994,MyCloud,preprocess,result,531,58,3138.66,1570.58,668.45,307.33,127.94,0.32,5.99,57
2022/06/08 03:05:19.844,MyCloud,preprocess,result,535,59,3286.47,1568.09,697.15,307.33,142.75,0.32,10.7,58
2022/06/08 03:05:20.672,MyCloud,preprocess,result,547,60,3072.47,1568.55,686.41,307.33,142.08,0.32,5.72,59
2022/06/08 03:05:21.496,MyCloud,preprocess,result,553,61,3164.97,1567.9,683.02,307.33,131.39,0.32,10.02,60
2022/06/08 03:05:22.345,MyCloud,preprocess,result,563,62,2997.82,1570.37,700.99,307.33,143.99,0.32,7.03,61
2022/06/08 03:05:23.172,MyCloud,preprocess,result,568,63,3070.82,1569.88,680.73,307.33,138.59,0.32,9.9,62
2022/06/08 03:05:23.999,MyCloud,preprocess,result,574,64,3114.4,1569.51,694.31,307.33,132.44,0.32,5.38,63
2022/06/08 03:05:24.824,MyCloud,preprocess,result,584,65,3156.86,1570.97,694.53,307.33,119.45,0.32,11.7,64
2022/06/08 03:05:25.661,MyCloud,preprocess,result,593,66,3142.41,1563.33,706.52,307.33,132.21,0.32,5.24,65
2022/06/08 03:05:26.499,MyCloud,preprocess,result,603,67,3003.89,1573.21,704.02,307.33,124.44,0.32,11.18,66
2022/06/08 03:05:27.361,MyCloud,preprocess,result,608,68,3379.54,1594.0,721.52,307.33,140.07,0.32,5.93,67
2022/06/08 03:05:28.202,MyCloud,preprocess,result,620,69,3091.55,1578.38,685.71,307.33,143.27,0.32,11.73,68
2022/06/08 03:05:29.018,MyCloud,preprocess,result,629,70,3085.72,1569.26,676.34,307.33,141.09,0.32,5.67,69
2022/06/08 03:05:29.860,MyCloud,preprocess,result,636,71,3061.17,1568.37,683.8,307.33,144.7,0.32,13.52,70
2022/06/08 03:05:30.670,MyCloud,preprocess,result,643,72,3041.84,1567.9,684.14,307.33,129.32,0.32,5.04,71
2022/06/08 03:05:31.508,MyCloud,preprocess,result,649,73,3048.64,1572.48,700.64,307.33,124.42,0.32,13.5,72
2022/06/08 03:05:32.342,MyCloud,preprocess,result,657,74,3197.74,1569.89,711.28,307.33,126.64,0.32,4.92,73
