asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/27 05:16:57.237,MyCloudSc4,preprocess,result,1,2606,433.15,282.95,43915.28,307.33,171.24,0.44,116.22,1001
2022/06/27 05:16:57.320,MyCloudSc4,preprocess,result,3,2607,529.3,449.14,237.14,307.33,130.54,0.44,3.94,1002
2022/06/27 05:16:57.541,MyCloudSc4,preprocess,result,4,2608,722.86,486.47,238.39,307.33,115.53,0.44,3.95,1003
2022/06/27 05:16:57.767,MyCloudSc4,preprocess,result,7,2609,805.15,486.38,236.9,307.33,102.93,0.44,3.94,1004
2022/06/27 05:16:58.042,MyCloudSc4,preprocess,result,9,2610,904.57,485.61,237.44,307.33,139.08,0.44,4.24,1005
2022/06/27 05:16:58.263,MyCloudSc4,preprocess,result,14,2611,828.1,484.75,237.13,307.33,122.15,0.44,4.18,1006
2022/06/27 05:16:58.495,MyCloudSc4,preprocess,result,16,2612,980.67,490.82,243.15,307.33,107.27,0.44,7.7,1007
2022/06/27 05:16:58.741,MyCloudSc4,preprocess,result,19,2613,916.97,490.12,237.58,307.33,118.75,0.44,4.09,1008
2022/06/27 05:16:59.960,MyCloudSc4,preprocess,result,22,2614,378.41,258.59,1213.53,307.33,118.95,0.44,8.21,1009
2022/06/27 05:17:00.191,MyCloudSc4,preprocess,result,24,2615,481.59,389.97,247.33,307.33,105.09,0.44,4.07,1010
2022/06/27 05:17:00.455,MyCloudSc4,preprocess,result,25,2616,666.03,508.39,250.26,307.33,118.21,0.44,3.99,1011
2022/06/27 05:17:00.686,MyCloudSc4,preprocess,result,28,2617,755.17,496.0,239.06,307.33,109.91,0.44,3.83,1012
2022/06/27 05:17:00.923,MyCloudSc4,preprocess,result,30,2618,815.59,487.34,227.51,307.33,118.42,0.44,3.83,1013
2022/06/27 05:17:01.165,MyCloudSc4,preprocess,result,33,2619,917.9,487.87,239.2,307.33,115.89,0.44,7.46,1014
2022/06/27 05:17:01.406,MyCloudSc4,preprocess,result,35,2620,995.35,500.26,249.29,307.33,110.37,0.44,3.86,1015
2022/06/27 05:17:01.657,MyCloudSc4,preprocess,result,40,2621,996.89,502.64,240.62,307.33,119.79,0.44,3.95,1016
2022/06/27 05:17:01.901,MyCloudSc4,preprocess,result,44,2622,884.65,495.32,238.94,307.33,123.9,0.44,4.21,1017
2022/06/27 05:17:02.133,MyCloudSc4,preprocess,result,46,2623,811.38,496.27,239.09,307.33,116.23,0.44,3.79,1018
2022/06/27 05:17:02.437,MyCloudSc4,preprocess,result,50,2624,338.21,259.47,307.32,307.33,108.35,0.44,7.73,1019
2022/06/27 05:17:02.887,MyCloudSc4,preprocess,result,53,2625,364.74,254.84,443.46,307.33,117.4,0.44,4.03,1020
2022/06/27 05:17:03.222,MyCloudSc4,preprocess,result,57,2626,332.33,254.28,346.48,307.33,105.31,0.44,4.04,1021
2022/06/27 05:17:03.475,MyCloudSc4,preprocess,result,59,2627,463.95,381.06,236.95,307.33,119.93,0.44,4.07,1022
2022/06/27 05:17:03.727,MyCloudSc4,preprocess,result,60,2628,645.46,484.6,237.67,307.33,121.48,0.44,15.89,1023
2022/06/27 05:17:03.966,MyCloudSc4,preprocess,result,64,2629,527.9,349.06,252.68,307.33,119.8,0.44,3.98,1024
2022/06/27 05:17:04.183,MyCloudSc4,preprocess,result,65,2630,636.69,492.49,229.49,307.33,106.36,0.44,3.96,1025
2022/06/27 05:17:04.437,MyCloudSc4,preprocess,result,66,2631,864.14,491.6,239.08,307.33,119.12,0.44,4.29,1026
2022/06/27 05:17:04.656,MyCloudSc4,preprocess,result,70,2632,759.15,485.03,230.71,307.33,107.44,0.44,3.78,1027
2022/06/27 05:17:04.920,MyCloudSc4,preprocess,result,73,2633,813.52,494.9,247.09,307.33,119.52,0.44,8.31,1028
2022/06/27 05:17:05.140,MyCloudSc4,preprocess,result,75,2634,928.01,486.39,228.62,307.33,113.38,0.44,4.3,1029
2022/06/27 05:17:05.395,MyCloudSc4,preprocess,result,77,2635,1034.54,496.84,248.64,307.33,119.46,0.44,4.19,1030
2022/06/27 05:17:05.616,MyCloudSc4,preprocess,result,78,2636,446.29,321.96,234.31,307.33,106.06,0.44,3.92,1031
2022/06/27 05:17:05.868,MyCloudSc4,preprocess,result,79,2637,637.02,484.53,236.59,307.33,119.85,0.44,4.39,1032
2022/06/27 05:17:06.106,MyCloudSc4,preprocess,result,80,2638,806.11,484.96,237.53,307.33,120.05,0.44,3.83,1033
2022/06/27 05:17:06.359,MyCloudSc4,preprocess,result,81,2639,402.01,334.06,249.24,307.33,118.57,0.44,7.57,1034
2022/06/27 05:17:06.586,MyCloudSc4,preprocess,result,84,2640,465.06,398.55,239.53,307.33,109.27,0.44,3.64,1035
2022/06/27 05:17:06.824,MyCloudSc4,preprocess,result,87,2641,525.5,387.94,238.6,307.33,107.21,0.44,4.43,1036
2022/06/27 05:17:07.063,MyCloudSc4,preprocess,result,88,2642,638.84,487.61,228.81,307.33,116.86,0.44,3.97,1037
2022/06/27 05:17:07.303,MyCloudSc4,preprocess,result,90,2643,684.73,498.07,249.63,307.33,106.54,0.38,3.92,1038
2022/06/27 05:17:07.543,MyCloudSc4,preprocess,result,92,2644,799.87,486.04,226.99,307.33,118.88,0.38,4.04,1039
2022/06/27 05:17:07.789,MyCloudSc4,preprocess,result,96,2645,807.63,490.38,241.55,307.33,118.2,0.44,8.03,1040
2022/06/27 05:17:08.024,MyCloudSc4,preprocess,result,97,2646,965.38,501.2,248.92,307.33,107.73,0.44,3.87,1041
2022/06/27 05:17:08.276,MyCloudSc4,preprocess,result,100,2647,1052.34,498.17,239.12,307.33,119.4,0.44,3.83,1042
