asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/27 12:17:02.278,MyClient,final_cam_1,None,None,4069,5761.5,-1298.1,78453.17,137.59,0.02,137.59,0.54,None
2022/06/27 12:17:02.472,MyClient,final_cam_1,nan,nan,4070,5816.32,-1293.88,190.01,137.49,0.01,137.49,0.5,nan
2022/06/27 12:17:02.716,MyClient,final_cam_1,nan,nan,4071,6017.35,-1240.07,239.32,135.3,0.01,135.3,0.53,nan
2022/06/27 12:17:02.867,MyClient,final_cam_1,nan,nan,4072,6013.1,-1275.67,147.55,136.18,0.01,136.18,0.64,nan
2022/06/27 12:17:03.105,MyClient,final_cam_1,nan,nan,4073,6111.83,-1231.13,233.21,136.0,0.01,136.0,0.63,nan
2022/06/27 12:17:03.211,MyClient,final_cam_1,nan,nan,4074,5903.97,-1313.4,101.8,137.11,0.01,137.11,0.47,nan
2022/06/27 12:17:03.398,MyClient,final_cam_1,nan,nan,4075,6000.05,-1315.85,184.21,136.49,0.01,136.49,0.41,nan
2022/06/27 12:17:03.607,MyClient,final_cam_1,nan,nan,4076,5906.05,-1297.83,204.93,136.62,0.01,136.62,0.5,nan
2022/06/27 12:17:03.781,MyClient,final_cam_1,nan,nan,4077,4327.47,-1315.38,171.05,136.96,0.01,136.96,0.53,nan
2022/06/27 12:17:03.969,MyClient,final_cam_1,nan,nan,4078,4370.25,-1317.39,184.24,137.49,0.01,137.49,0.39,nan
2022/06/27 12:17:04.162,MyClient,final_cam_1,nan,nan,4079,4496.24,-1315.5,189.72,136.73,0.01,136.73,0.53,nan
2022/06/27 12:17:04.350,MyClient,final_cam_1,nan,nan,4080,4534.38,-1315.83,185.26,136.48,0.01,136.48,0.4,nan
2022/06/27 12:17:04.550,MyClient,final_cam_1,nan,nan,4081,4565.46,-1307.79,195.86,136.71,0.01,136.71,0.51,nan
2022/06/27 12:17:04.735,MyClient,final_cam_1,nan,nan,4082,4613.22,-1311.84,182.23,137.44,0.01,137.44,0.41,nan
2022/06/27 12:17:04.935,MyClient,final_cam_1,nan,nan,4083,4640.3,-1305.82,196.93,137.24,0.01,137.24,0.45,nan
2022/06/27 12:17:05.156,MyClient,final_cam_1,nan,nan,4084,4621.24,-1273.05,217.73,136.53,0.01,136.53,0.44,nan
2022/06/27 12:17:05.358,MyClient,final_cam_1,nan,nan,4085,4470.21,-1263.13,197.66,136.68,0.03,136.68,0.56,nan
2022/06/27 12:17:05.530,MyClient,final_cam_1,nan,nan,4086,4329.45,-1281.67,168.06,131.48,0.01,131.48,0.58,nan
2022/06/27 12:17:05.688,MyClient,final_cam_1,nan,nan,4087,3706.24,-1313.52,154.27,133.85,0.01,133.85,0.53,nan
2022/06/27 12:17:05.888,MyClient,final_cam_1,nan,nan,4088,3488.06,-1306.88,196.12,135.06,0.01,135.06,0.53,nan
2022/06/27 12:17:06.081,MyClient,final_cam_1,nan,nan,4089,3301.9,-1301.2,190.09,136.7,0.01,136.7,0.45,nan
2022/06/27 12:17:06.354,MyClient,final_cam_1,nan,nan,4090,3040.92,-1301.95,269.64,135.13,0.01,135.13,0.48,nan
2022/06/27 12:17:06.606,MyClient,final_cam_1,nan,nan,4091,3170.9,-1310.34,248.65,136.69,0.01,136.69,0.45,nan
2022/06/27 12:17:06.910,MyClient,final_cam_1,nan,nan,4092,3460.88,-1274.62,298.69,136.34,0.01,136.34,0.55,nan
2022/06/27 12:17:07.179,MyClient,final_cam_1,nan,nan,4093,3395.04,-1286.1,266.05,135.63,0.01,135.63,0.46,nan
2022/06/27 12:17:07.479,MyClient,final_cam_1,nan,nan,4094,3500.61,-1238.02,295.43,135.81,0.01,135.81,0.6,nan
2022/06/27 12:17:07.771,MyClient,final_cam_1,nan,nan,4095,3678.86,-1211.78,288.84,137.63,0.01,137.63,0.49,nan
2022/06/27 12:17:08.006,MyClient,final_cam_1,nan,nan,4096,3770.28,-1244.44,231.11,138.09,0.01,138.09,0.55,nan
2022/06/27 12:17:08.308,MyClient,final_cam_1,nan,nan,4097,3247.91,-1209.44,297.33,137.32,0.01,137.32,0.55,nan
2022/06/27 12:17:08.517,MyClient,final_cam_1,nan,nan,4098,3411.79,-1266.73,206.57,138.0,0.01,138.0,0.43,nan
2022/06/27 12:17:08.780,MyClient,final_cam_1,nan,nan,4099,3605.27,-1269.91,259.52,137.05,0.01,137.05,0.43,nan
2022/06/27 12:17:09.055,MyClient,final_cam_1,nan,nan,4100,3225.79,-1261.18,271.66,133.54,0.01,133.54,0.4,nan
2022/06/27 12:17:09.382,MyClient,final_cam_1,nan,nan,4101,3375.01,-1201.53,323.4,132.79,0.01,132.79,0.51,nan
2022/06/27 12:17:09.641,MyClient,final_cam_1,nan,nan,4102,3454.92,-1209.59,254.85,135.46,0.01,135.46,0.54,nan
