asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/14 14:51:09.661,MyFrameProducer,None,input,1,-1,-1,422.61,453.54,921.74,0.01,921.76,697.0,262
2022/06/14 14:51:11.022,MyFrameProducer,None,input,3,-1,-1,73.37,76.83,921.74,0.01,921.76,1901.37,263
2022/06/14 14:51:11.025,MyFrameProducer,None,input,2,-1,-1,72.95,80.76,921.74,0.01,921.76,1982.07,276
2022/06/14 14:51:12.386,MyFrameProducer,None,input,4,-1,-1,74.25,77.67,921.74,0.01,921.76,3185.21,264
2022/06/14 14:51:12.388,MyFrameProducer,None,input,5,-1,-1,0.02,83.12,921.74,0.01,921.76,2704.71,277
2022/06/14 14:51:13.827,MyFrameProducer,None,input,7,-1,-1,0.02,79.27,921.74,0.01,921.76,2778.68,265
2022/06/14 14:51:13.829,MyFrameProducer,None,input,6,-1,-1,2.25,85.86,921.74,0.01,921.76,4134.96,278
2022/06/14 14:51:14.514,MyFrameProducer,None,input,8,-1,-1,0.55,92.08,921.74,0.01,921.76,3460.24,266
2022/06/14 14:51:15.890,MyFrameProducer,None,input,9,-1,-1,0.02,79.13,921.74,0.01,921.76,3482.53,267
2022/06/14 14:51:15.892,MyFrameProducer,None,input,10,-1,-1,0.02,79.55,921.74,0.01,921.76,2044.05,279
2022/06/14 14:51:16.576,MyFrameProducer,None,input,11,-1,-1,0.75,85.45,921.74,0.01,921.76,2719.97,280
2022/06/14 14:51:17.957,MyFrameProducer,None,input,13,-1,-1,0.01,79.6,921.74,0.01,921.76,2046.7,268
2022/06/14 14:51:17.958,MyFrameProducer,None,input,12,-1,-1,0.02,79.73,921.74,0.01,921.76,3423.39,281
2022/06/14 14:51:19.323,MyFrameProducer,None,input,14,-1,-1,21.74,79.5,921.74,0.02,921.76,3381.38,269
2022/06/14 14:51:19.325,MyFrameProducer,None,input,15,-1,-1,0.02,81.14,921.74,0.01,921.76,2724.63,282
2022/06/14 14:51:20.715,MyFrameProducer,None,input,16,-1,-1,58.26,82.18,921.74,0.54,921.76,4050.96,270
2022/06/14 14:51:20.717,MyFrameProducer,None,input,17,-1,-1,0.02,79.28,921.74,0.01,921.76,2737.34,283
2022/06/14 14:51:22.132,MyFrameProducer,None,input,19,-1,-1,0.02,79.02,921.74,0.01,921.76,2786.16,271
