asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/14 12:54:35.637,MyPreprocess,input,preprocess,2,12854,150.69,156.56,214758.56,921.74,60.36,307.36,294.33,0
2022/06/14 12:54:35.875,MyPreprocess,input,preprocess,5,12855,94.0,94.76,106.74,921.74,5.59,307.36,494.07,1
2022/06/14 12:54:36.117,MyPreprocess,input,preprocess,6,12856,81.76,81.94,35.37,921.74,3.74,307.36,695.95,2
2022/06/14 12:54:36.357,MyPreprocess,input,preprocess,10,12857,102.69,103.04,206.04,921.74,4.57,307.36,695.6,3
2022/06/14 12:54:36.595,MyPreprocess,input,preprocess,12,12859,221.4,222.03,66.95,921.74,7.33,307.36,692.0,4
2022/06/14 12:54:36.835,MyPreprocess,input,preprocess,18,12862,140.11,140.71,51.31,921.74,3.91,307.36,694.04,5
2022/06/14 12:54:37.101,MyPreprocess,input,preprocess,23,12865,111.18,111.45,85.94,921.74,4.82,307.36,719.55,6
2022/06/14 12:54:37.341,MyPreprocess,input,preprocess,27,12867,131.11,131.97,45.16,921.74,6.57,307.36,718.11,7
2022/06/14 12:54:37.579,MyPreprocess,input,preprocess,34,12868,59.86,60.68,374.98,921.74,4.46,307.36,641.5,8
2022/06/14 12:54:37.816,MyPreprocess,input,preprocess,36,12869,136.95,137.58,133.44,921.74,4.0,307.36,689.21,9
2022/06/14 12:54:38.057,MyPreprocess,input,preprocess,41,12872,108.08,108.96,130.61,921.74,4.58,307.36,690.04,10
2022/06/14 12:54:38.305,MyPreprocess,input,preprocess,45,12875,134.53,135.0,60.73,921.74,3.91,307.36,702.21,11
2022/06/14 12:54:38.542,MyPreprocess,input,preprocess,49,12878,158.32,158.66,28.8,921.74,4.96,307.36,700.1,12
2022/06/14 12:54:38.779,MyPreprocess,input,preprocess,54,12881,134.21,134.65,82.83,921.74,5.07,307.36,696.07,13
2022/06/14 12:54:39.017,MyPreprocess,input,preprocess,58,12884,167.0,167.42,140.01,921.74,3.8,307.36,689.56,14
2022/06/14 12:54:39.255,MyPreprocess,input,preprocess,63,12887,134.54,135.33,37.2,921.74,3.9,307.36,689.77,15
2022/06/14 12:54:39.493,MyPreprocess,input,preprocess,68,12889,105.12,105.99,62.24,921.74,4.62,307.36,688.61,16
2022/06/14 12:54:39.738,MyPreprocess,input,preprocess,72,12891,122.09,122.57,161.89,921.74,3.84,307.36,697.43,17
2022/06/14 12:54:39.977,MyPreprocess,input,preprocess,76,12893,131.92,132.64,109.08,921.74,3.72,307.36,698.58,18
2022/06/14 12:54:40.215,MyPreprocess,input,preprocess,82,12894,129.44,129.87,431.55,921.74,4.68,307.36,556.23,19
2022/06/14 12:54:40.461,MyPreprocess,input,preprocess,83,12895,219.13,220.1,66.12,921.74,5.69,307.36,692.11,20
2022/06/14 12:54:40.725,MyPreprocess,input,preprocess,89,12898,110.53,110.79,114.13,921.74,3.98,307.36,719.76,21
2022/06/14 12:54:40.970,MyPreprocess,input,preprocess,93,12900,141.14,141.36,96.04,921.74,4.49,307.36,729.52,22
2022/06/14 12:54:41.209,MyPreprocess,input,preprocess,98,12903,125.49,125.83,108.16,921.74,6.63,307.36,710.66,23
2022/06/14 12:54:41.447,MyPreprocess,input,preprocess,103,12905,119.2,119.48,98.04,921.74,3.72,307.36,690.66,24
2022/06/14 12:54:41.691,MyPreprocess,input,preprocess,106,12906,179.89,180.24,145.77,921.74,3.76,307.36,696.17,25
2022/06/14 12:54:41.928,MyPreprocess,input,preprocess,110,12907,95.51,95.81,362.43,921.74,4.75,307.36,685.17,26
2022/06/14 12:54:42.173,MyPreprocess,input,preprocess,113,12909,188.88,189.32,63.29,921.74,3.73,307.36,702.89,27
2022/06/14 12:54:42.411,MyPreprocess,input,preprocess,118,12911,108.0,108.46,114.41,921.74,3.87,307.36,697.17,28
2022/06/14 12:54:42.656,MyPreprocess,input,preprocess,121,12912,113.48,113.6,246.48,921.74,4.67,307.36,701.41,29
2022/06/14 12:54:42.895,MyPreprocess,input,preprocess,125,12915,171.56,171.91,54.73,921.74,3.97,307.36,698.67,30
2022/06/14 12:54:43.135,MyPreprocess,input,preprocess,129,12916,189.49,189.8,221.04,921.74,4.62,307.36,699.19,31
2022/06/14 12:54:43.387,MyPreprocess,input,preprocess,131,12918,332.29,333.02,79.04,921.74,4.82,307.36,705.23,32
2022/06/14 12:54:43.626,MyPreprocess,input,preprocess,136,12921,301.35,254.79,68.0,921.74,4.54,307.36,704.31,33
2022/06/14 12:54:43.867,MyPreprocess,input,preprocess,139,12924,368.62,332.24,136.13,921.74,4.55,307.36,706.96,34
2022/06/14 12:54:44.106,MyPreprocess,input,preprocess,145,12927,241.28,236.88,33.09,921.74,8.96,307.36,689.18,35
2022/06/14 12:54:44.343,MyPreprocess,input,preprocess,149,12931,259.76,251.15,68.06,921.74,4.8,307.36,691.57,36
2022/06/14 12:54:44.587,MyPreprocess,input,preprocess,154,12935,233.85,216.56,44.81,921.74,4.63,307.36,695.3,37
2022/06/14 12:54:44.825,MyPreprocess,input,preprocess,161,12938,87.68,88.47,125.24,921.74,3.85,307.36,695.83,38
2022/06/14 12:54:45.064,MyPreprocess,input,preprocess,165,12940,111.64,112.46,137.16,921.74,4.01,307.36,697.03,39
2022/06/14 12:54:45.303,MyPreprocess,input,preprocess,169,12942,136.01,136.96,149.62,921.74,4.55,307.36,691.56,40
2022/06/14 12:54:45.550,MyPreprocess,input,preprocess,171,12943,262.45,262.49,57.22,921.74,4.65,307.36,700.88,41
2022/06/14 12:54:45.792,MyPreprocess,input,preprocess,176,12945,230.1,230.64,45.77,921.74,3.82,307.36,702.39,42
2022/06/14 12:54:46.039,MyPreprocess,input,preprocess,182,12947,137.58,137.88,76.02,921.74,3.8,307.36,713.05,43
2022/06/14 12:54:46.281,MyPreprocess,input,preprocess,186,12949,166.08,166.16,46.48,921.74,3.79,307.36,708.31,44
2022/06/14 12:54:46.522,MyPreprocess,input,preprocess,190,12951,191.47,191.81,38.8,921.74,7.36,307.36,694.35,45
2022/06/14 12:54:46.758,MyPreprocess,input,preprocess,196,12954,102.46,103.01,27.59,921.74,3.94,307.36,692.08,46
2022/06/14 12:54:46.997,MyPreprocess,input,preprocess,200,12957,128.47,128.78,68.89,921.74,6.52,307.36,689.39,47
2022/06/14 12:54:47.240,MyPreprocess,input,preprocess,205,12962,102.47,103.01,80.59,921.74,4.08,307.36,694.4,48
2022/06/14 12:54:47.480,MyPreprocess,input,preprocess,207,12963,232.59,232.92,85.75,921.74,3.84,307.36,698.6,49
2022/06/14 12:54:47.718,MyPreprocess,input,preprocess,213,12964,132.25,132.56,379.12,921.74,5.08,307.36,695.49,50
2022/06/14 12:54:47.960,MyPreprocess,input,preprocess,217,12967,158.95,159.59,37.66,921.74,5.06,307.36,695.68,51
2022/06/14 12:54:48.199,MyPreprocess,input,preprocess,221,12970,177.04,177.4,72.61,921.74,4.56,307.36,692.84,52
