asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/14 12:54:36.365,MyForwarder,result,result,2,0,1058.48,143.2,729144.16,0.32,0.01,0.32,85.2,968
2022/06/14 12:54:36.390,MyForwarder,result,result,5,1,1102.47,77.11,52.0,0.32,0.01,0.32,12.44,969
2022/06/14 12:54:36.501,MyForwarder,result,result,6,2,1139.46,16.5,88.82,0.32,1.19,0.32,26.43,970
2022/06/14 12:54:36.579,MyForwarder,result,result,10,3,1016.09,3.31,74.03,0.32,0.01,0.32,15.54,971
2022/06/14 12:54:36.750,MyForwarder,result,result,12,4,1065.12,1.59,167.0,0.32,0.01,0.32,14.24,972
2022/06/14 12:54:36.955,MyForwarder,result,result,18,5,957.85,4.33,212.16,0.32,0.01,0.32,7.46,973
2022/06/14 12:54:37.239,MyForwarder,result,result,23,6,959.8,2.97,268.31,0.32,0.01,0.32,17.87,974
2022/06/14 12:54:37.469,MyForwarder,result,result,27,7,978.33,15.06,224.28,0.32,0.01,0.32,12.54,975
2022/06/14 12:54:37.728,MyForwarder,result,result,34,8,844.18,14.79,252.24,0.32,0.01,0.32,16.06,976
2022/06/14 12:54:37.948,MyForwarder,result,result,36,9,944.6,4.13,211.27,0.32,0.01,0.32,22.83,977
2022/06/14 12:54:38.213,MyForwarder,result,result,41,10,935.38,7.14,255.23,0.32,0.01,0.32,29.17,978
2022/06/14 12:54:38.423,MyForwarder,result,result,45,11,952.12,4.46,224.31,0.32,0.01,0.32,7.81,979
2022/06/14 12:54:38.693,MyForwarder,result,result,49,12,1007.79,15.98,268.02,0.32,0.01,0.32,11.75,980
2022/06/14 12:54:38.927,MyForwarder,result,result,54,13,957.25,13.58,211.8,0.32,0.02,0.32,19.11,981
2022/06/14 12:54:39.157,MyForwarder,result,result,58,14,990.45,1.76,236.01,0.32,0.01,0.32,15.38,982
2022/06/14 12:54:39.376,MyForwarder,result,result,63,15,935.75,3.1,212.09,0.32,0.01,0.32,12.64,983
2022/06/14 12:54:39.654,MyForwarder,result,result,68,16,916.4,9.14,236.17,0.32,0.01,0.32,46.24,984
2022/06/14 12:54:39.855,MyForwarder,result,result,72,17,936.94,5.2,231.37,0.32,0.01,0.32,9.47,985
2022/06/14 12:54:40.116,MyForwarder,result,result,76,18,970.32,13.9,259.82,0.32,0.01,0.32,8.28,986
2022/06/14 12:54:40.333,MyForwarder,result,result,82,19,803.5,1.78,212.86,0.32,0.01,0.32,11.52,987
2022/06/14 12:54:40.634,MyForwarder,result,result,83,20,1036.16,5.02,245.17,0.32,0.01,0.32,63.98,988
2022/06/14 12:54:40.838,MyForwarder,result,result,89,21,936.94,8.1,246.05,0.32,0.01,0.32,19.28,989
2022/06/14 12:54:41.114,MyForwarder,result,result,93,22,997.78,1.83,258.39,0.32,0.02,0.32,22.68,990
2022/06/14 12:54:41.329,MyForwarder,result,result,98,23,964.91,10.05,227.56,0.32,0.01,0.32,7.82,991
2022/06/14 12:54:41.597,MyForwarder,result,result,103,24,937.88,2.06,241.3,0.32,0.02,0.32,24.63,992
2022/06/14 12:54:41.841,MyForwarder,result,result,106,25,1010.18,11.43,239.15,0.32,0.01,0.32,21.84,993
2022/06/14 12:54:42.054,MyForwarder,result,result,110,26,907.25,2.43,225.84,0.32,0.01,0.32,9.73,994
2022/06/14 12:54:42.296,MyForwarder,result,result,113,27,1014.33,2.64,239.42,0.32,0.01,0.32,9.44,995
2022/06/14 12:54:42.675,MyForwarder,result,result,118,28,934.67,9.0,242.16,0.32,0.01,0.32,116.69,996
2022/06/14 12:54:42.801,MyForwarder,result,result,121,29,940.83,11.85,236.37,0.32,0.01,0.32,22.2,997
2022/06/14 12:54:43.071,MyForwarder,result,result,125,30,1001.12,4.37,234.87,0.32,0.01,0.32,54.65,998
2022/06/14 12:54:43.255,MyForwarder,result,result,129,31,1008.49,8.69,225.39,0.32,0.01,0.32,10.64,999
2022/06/14 12:54:43.538,MyForwarder,result,result,131,32,1169.38,10.98,260.6,0.32,0.02,0.32,21.2,1000
2022/06/14 12:54:43.765,MyForwarder,result,result,136,33,1143.91,19.22,229.26,0.32,0.01,0.32,11.62,1001
2022/06/14 12:54:44.036,MyForwarder,result,result,139,34,1216.1,9.65,235.13,0.32,0.01,0.32,33.62,1002
2022/06/14 12:54:44.230,MyForwarder,result,result,145,35,1056.03,8.47,217.06,0.32,0.01,0.32,14.43,1003
2022/06/14 12:54:44.489,MyForwarder,result,result,149,36,1080.83,2.12,243.46,0.32,0.01,0.32,27.65,1004
2022/06/14 12:54:44.727,MyForwarder,result,result,154,37,1051.7,4.33,234.46,0.32,0.01,0.32,12.9,1005
2022/06/14 12:54:44.947,MyForwarder,result,result,161,38,905.28,3.97,219.13,0.32,0.01,0.32,10.42,1006
2022/06/14 12:54:45.327,MyForwarder,result,result,165,39,948.4,19.13,248.18,0.32,0.01,0.32,126.09,1008
2022/06/14 12:54:45.436,MyForwarder,result,result,169,40,959.31,6.06,225.6,0.32,0.01,0.32,12.18,1011
2022/06/14 12:54:45.711,MyForwarder,result,result,171,41,1099.97,10.91,246.59,0.32,0.01,0.32,23.88,1014
2022/06/14 12:54:45.918,MyForwarder,result,result,176,42,1060.01,5.44,228.6,0.32,0.04,0.32,10.48,1016
2022/06/14 12:54:46.153,MyForwarder,result,result,182,43,964.17,2.33,233.36,0.32,0.01,0.32,11.14,1019
2022/06/14 12:54:46.415,MyForwarder,result,result,186,44,1005.86,10.5,257.19,0.32,0.01,0.32,12.66,1022
2022/06/14 12:54:46.635,MyForwarder,result,result,190,45,1005.39,8.52,217.15,0.32,0.01,0.32,9.12,1024
2022/06/14 12:54:46.913,MyForwarder,result,result,196,46,927.32,12.79,246.1,0.32,0.01,0.32,30.97,1027
2022/06/14 12:54:47.127,MyForwarder,result,result,200,47,935.75,1.94,216.63,0.32,0.01,0.32,24.98,1030
2022/06/14 12:54:47.391,MyForwarder,result,result,205,48,922.32,3.76,250.28,0.32,0.02,0.32,20.35,1033
2022/06/14 12:54:47.587,MyForwarder,result,result,207,49,1041.5,1.7,206.34,0.32,0.01,0.32,5.91,1035
2022/06/14 12:54:47.858,MyForwarder,result,result,213,50,966.55,16.69,262.18,0.32,0.01,0.32,12.17,1038
2022/06/14 12:54:48.090,MyForwarder,result,result,217,51,970.3,6.84,216.5,0.32,0.01,0.32,25.21,1041
2022/06/14 12:54:48.322,MyForwarder,result,result,221,52,995.51,3.73,245.78,0.32,0.01,0.32,8.72,1044
2022/06/14 12:54:48.559,MyForwarder,result,result,226,53,939.6,2.62,231.63,0.32,0.01,0.32,10.35,1046
2022/06/14 12:54:48.811,MyForwarder,result,result,231,54,909.36,2.91,243.4,0.32,0.01,0.32,15.72,1049
2022/06/14 12:54:49.039,MyForwarder,result,result,235,55,927.7,4.34,223.44,0.32,0.01,0.32,9.64,1052
2022/06/14 12:54:49.304,MyForwarder,result,result,239,56,970.48,11.14,250.14,0.32,0.01,0.32,23.89,1055
2022/06/14 12:54:49.528,MyForwarder,result,result,244,57,941.45,14.93,234.45,0.32,0.01,0.32,8.83,1057
2022/06/14 12:54:49.767,MyForwarder,result,result,247,58,1017.02,9.67,234.12,0.32,0.01,0.32,11.22,1060
2022/06/14 12:54:50.008,MyForwarder,result,result,248,59,1196.27,2.36,230.96,0.32,0.02,0.32,18.92,1062
2022/06/14 12:54:50.248,MyForwarder,result,result,254,60,1055.55,1.61,246.27,0.32,0.01,0.32,10.86,1065
2022/06/14 12:54:50.489,MyForwarder,result,result,257,61,1087.55,13.64,241.95,0.32,0.01,0.32,7.95,1068
2022/06/14 12:54:50.904,MyForwarder,result,result,260,62,1175.85,17.38,246.89,0.32,0.01,0.32,166.83,1071
2022/06/14 12:54:50.989,MyForwarder,result,result,265,63,1136.37,11.06,222.97,0.32,0.01,0.32,23.92,1073
2022/06/14 12:54:51.232,MyForwarder,result,result,272,64,983.93,11.29,240.21,0.32,0.01,0.32,14.54,1076
2022/06/14 12:54:51.474,MyForwarder,result,result,278,65,888.68,16.65,242.72,0.32,0.01,0.32,10.33,1078
2022/06/14 12:54:51.716,MyForwarder,result,result,281,66,987.06,2.58,237.35,0.32,0.01,0.32,12.59,1080
2022/06/14 12:54:51.967,MyForwarder,result,result,284,67,1063.79,10.88,237.28,0.32,0.01,0.32,18.41,1082
2022/06/14 12:54:52.216,MyForwarder,result,result,288,68,1096.06,3.26,245.15,0.32,0.01,0.32,18.98,1085
2022/06/14 12:54:52.450,MyForwarder,result,result,295,69,940.59,2.21,210.89,0.32,0.01,0.32,13.96,1087
2022/06/14 12:54:52.692,MyForwarder,result,result,300,70,932.44,1.93,259.5,0.32,0.01,0.32,7.32,1090
2022/06/14 12:54:52.915,MyForwarder,result,result,303,71,987.81,0.7,215.79,0.32,0.01,0.32,12.41,1093
2022/06/14 12:54:53.192,MyForwarder,result,result,308,72,987.6,20.0,257.35,0.32,0.01,0.32,19.22,1096
2022/06/14 12:54:53.417,MyForwarder,result,result,313,73,936.83,15.16,222.28,0.32,0.01,0.32,18.52,1099
2022/06/14 12:54:53.672,MyForwarder,result,result,316,74,1031.95,5.94,248.57,0.32,0.01,0.32,8.28,1102
2022/06/14 12:54:53.907,MyForwarder,result,result,321,75,991.08,13.36,232.87,0.32,0.01,0.32,21.52,1104
2022/06/14 12:54:54.151,MyForwarder,result,result,326,76,964.8,3.35,247.88,0.32,0.01,0.32,8.52,1107
2022/06/14 12:54:54.367,MyForwarder,result,result,329,77,1022.15,8.98,204.8,0.32,0.01,0.32,10.14,1110
2022/06/14 12:54:54.620,MyForwarder,result,result,335,78,948.21,9.45,249.98,0.32,0.01,0.32,11.97,1113
2022/06/14 12:54:54.870,MyForwarder,result,result,337,79,1071.45,8.17,229.01,0.32,0.01,0.32,29.76,1115
2022/06/14 12:54:55.099,MyForwarder,result,result,343,80,999.26,11.21,239.86,0.32,0.01,0.32,7.41,1118
2022/06/14 12:54:55.344,MyForwarder,result,result,348,81,943.82,1.17,217.84,0.32,0.01,0.32,21.78,1121
2022/06/14 12:54:55.601,MyForwarder,result,result,353,82,953.61,25.85,242.96,0.32,0.03,0.32,10.9,1124
2022/06/14 12:54:55.879,MyForwarder,result,result,357,83,968.49,23.11,210.94,0.32,0.01,0.32,59.81,1127
2022/06/14 12:54:56.093,MyForwarder,result,result,361,84,996.3,10.7,239.69,0.32,0.01,0.32,25.14,1130
2022/06/14 12:54:56.292,MyForwarder,result,result,366,85,947.63,1.17,217.67,0.32,0.01,0.32,11.94,1133
2022/06/14 12:54:56.554,MyForwarder,result,result,369,86,1040.76,0.78,251.48,0.32,0.01,0.32,19.25,1136
2022/06/14 12:54:56.793,MyForwarder,result,result,375,87,948.9,2.32,225.06,0.32,0.01,0.32,7.57,1138
2022/06/14 12:54:57.038,MyForwarder,result,result,380,88,915.2,4.71,233.14,0.32,0.01,0.32,18.11,1141
2022/06/14 12:54:57.272,MyForwarder,result,result,383,89,992.52,14.66,240.78,0.32,0.01,0.32,9.31,1144
2022/06/14 12:54:57.548,MyForwarder,result,result,387,90,1014.42,7.91,237.09,0.32,0.01,0.32,37.72,1147
2022/06/14 12:54:57.738,MyForwarder,result,result,390,91,1072.0,3.61,223.65,0.32,0.01,0.32,7.17,1150
2022/06/14 12:54:58.016,MyForwarder,result,result,397,92,954.81,16.27,263.58,0.32,0.01,0.32,19.27,1153
2022/06/14 12:54:58.251,MyForwarder,result,result,399,93,1058.64,5.66,217.66,0.32,0.01,0.32,30.23,1155
2022/06/14 12:54:58.486,MyForwarder,result,result,405,94,983.57,2.16,251.57,0.32,0.01,0.32,13.74,1159
2022/06/14 12:54:58.747,MyForwarder,result,result,409,95,959.11,33.04,236.25,0.32,0.01,0.32,12.23,1162
2022/06/14 12:54:58.990,MyForwarder,result,result,412,96,1060.26,7.11,222.73,0.32,0.01,0.32,29.41,1164
2022/06/14 12:54:59.210,MyForwarder,result,result,417,97,1005.01,3.16,218.25,0.32,0.01,0.32,28.56,1166
2022/06/14 12:54:59.451,MyForwarder,result,result,423,98,922.21,3.93,244.16,0.32,0.01,0.32,14.3,1169
2022/06/14 12:54:59.708,MyForwarder,result,result,428,99,761.48,3.09,239.3,0.32,0.02,0.32,10.65,1172
2022/06/14 12:54:59.946,MyForwarder,result,result,429,100,977.82,12.93,236.13,0.32,0.01,0.32,11.31,1174
2022/06/14 12:55:00.183,MyForwarder,result,result,432,101,1046.22,2.31,218.11,0.32,0.01,0.32,26.84,1177
2022/06/14 12:55:00.438,MyForwarder,result,result,437,102,975.11,4.11,249.02,0.32,0.01,0.32,20.38,1179
2022/06/14 12:55:00.645,MyForwarder,result,result,441,103,1015.68,3.09,206.95,0.32,0.01,0.32,10.51,1182
2022/06/14 12:55:00.889,MyForwarder,result,result,447,104,942.18,2.19,248.76,0.32,0.01,0.32,4.97,1185
2022/06/14 12:55:01.128,MyForwarder,result,result,450,105,999.72,1.91,227.61,0.32,0.01,0.32,5.62,1187
2022/06/14 12:55:01.414,MyForwarder,result,result,455,106,1005.47,20.34,272.61,0.32,0.01,0.32,22.42,1191
2022/06/14 12:55:01.603,MyForwarder,result,result,460,107,925.48,3.65,191.72,0.32,0.01,0.32,9.96,1193
2022/06/14 12:55:01.849,MyForwarder,result,result,465,108,904.83,1.66,247.21,0.32,0.01,0.32,5.12,1196
2022/06/14 12:55:02.098,MyForwarder,result,result,467,109,1037.33,10.88,232.14,0.32,0.01,0.32,11.15,1199
2022/06/14 12:55:02.369,MyForwarder,result,result,474,110,917.81,16.92,242.06,0.32,0.01,0.32,25.54,1202
2022/06/14 12:55:02.582,MyForwarder,result,result,476,111,1035.12,3.28,219.62,0.32,0.01,0.32,15.63,1205
2022/06/14 12:55:02.826,MyForwarder,result,result,482,112,963.75,9.57,248.78,0.32,0.01,0.32,9.19,1208
2022/06/14 12:55:03.073,MyForwarder,result,result,485,113,1037.39,17.42,225.02,0.32,0.02,0.32,8.28,1210
2022/06/14 12:55:03.325,MyForwarder,result,result,491,114,972.35,1.52,249.46,0.32,0.01,0.32,8.89,1214
2022/06/14 12:55:03.560,MyForwarder,result,result,496,115,915.88,9.34,214.32,0.32,0.01,0.32,10.02,1216
2022/06/14 12:55:03.796,MyForwarder,result,result,500,116,941.12,11.56,246.62,0.32,0.01,0.32,8.27,1219
2022/06/14 12:55:04.017,MyForwarder,result,result,504,117,935.69,2.02,210.86,0.32,0.01,0.32,15.38,1222
2022/06/14 12:55:04.285,MyForwarder,result,result,511,118,817.92,9.31,260.81,0.32,0.01,0.32,20.09,1225
2022/06/14 12:55:04.517,MyForwarder,result,result,512,119,984.05,1.74,218.96,0.32,0.01,0.32,30.34,1228
2022/06/14 12:55:04.777,MyForwarder,result,result,514,120,1134.09,2.93,260.16,0.32,0.01,0.32,25.21,1231
2022/06/14 12:55:04.996,MyForwarder,result,result,521,121,967.71,3.72,220.96,0.32,0.01,0.32,19.18,1233
2022/06/14 12:55:05.253,MyForwarder,result,result,525,122,1013.82,6.44,258.07,0.32,0.01,0.32,15.62,1236
2022/06/14 12:55:05.487,MyForwarder,result,result,528,123,1076.71,6.82,230.81,0.32,0.01,0.32,13.48,1239
2022/06/14 12:55:05.739,MyForwarder,result,result,534,124,984.57,2.21,223.36,0.32,0.01,0.32,30.29,1242
2022/06/14 12:55:05.945,MyForwarder,result,result,539,125,933.19,1.31,224.16,0.32,0.01,0.32,9.67,1244
2022/06/14 12:55:06.192,MyForwarder,result,result,541,126,1063.48,1.78,234.38,0.32,0.01,0.32,16.54,1247
2022/06/14 12:55:06.434,MyForwarder,result,result,548,127,915.77,3.03,235.37,0.32,0.01,0.32,19.77,1250
2022/06/14 12:55:06.673,MyForwarder,result,result,550,128,1060.37,2.59,247.34,0.32,0.01,0.32,6.7,1254
2022/06/14 12:55:06.917,MyForwarder,result,result,554,129,1080.16,11.85,236.02,0.32,0.01,0.32,14.13,1255
2022/06/14 12:55:07.161,MyForwarder,result,result,560,130,981.71,4.32,246.68,0.32,0.01,0.32,7.88,1257
2022/06/14 12:55:07.417,MyForwarder,result,result,565,131,932.96,1.34,223.17,0.32,0.01,0.32,38.13,1260
2022/06/14 12:55:07.680,MyForwarder,result,result,568,132,1035.2,4.54,258.25,0.32,0.01,0.32,21.22,1263
2022/06/14 12:55:07.893,MyForwarder,result,result,574,133,942.7,18.46,222.25,0.32,0.01,0.32,5.01,1265
