asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/14 08:55:44.524,MyJetsonScenario1,None,final_cam_1,1,-1,-1,494.59,507.43,921.73,10665.31,45.22,123.95,11149
2022/06/14 08:55:44.646,MyJetsonScenario1,None,final_cam_1,2,-1,-1,0.06,76.78,921.73,144.92,43.37,25.7,11150
2022/06/14 08:55:44.765,MyJetsonScenario1,None,final_cam_1,3,-1,-1,0.06,58.44,921.73,91.44,43.4,30.7,11151
2022/06/14 08:55:44.883,MyJetsonScenario1,None,final_cam_1,4,-1,-1,0.05,67.74,921.73,98.73,43.22,26.92,11152
2022/06/14 08:55:44.998,MyJetsonScenario1,None,final_cam_1,5,-1,-1,0.05,81.43,921.73,94.35,43.12,27.87,11153
2022/06/14 08:55:45.114,MyJetsonScenario1,None,final_cam_1,6,-1,-1,0.06,73.07,921.73,95.08,43.21,25.94,11154
2022/06/14 08:55:45.233,MyJetsonScenario1,None,final_cam_1,7,-1,-1,0.05,61.2,921.73,93.52,43.32,27.89,11155
2022/06/14 08:55:45.351,MyJetsonScenario1,None,final_cam_1,8,-1,-1,0.06,77.37,921.73,89.29,43.25,34.14,11156
2022/06/14 08:55:45.457,MyJetsonScenario1,None,final_cam_1,9,-1,-1,0.05,87.8,921.73,86.45,43.47,31.91,11157
2022/06/14 08:55:45.582,MyJetsonScenario1,None,final_cam_1,10,-1,-1,0.06,63.36,921.73,96.3,43.17,33.37,11158
2022/06/14 08:55:45.738,MyJetsonScenario1,None,final_cam_1,11,-1,-1,0.06,76.95,921.73,107.27,43.41,58.52,11159
2022/06/14 08:55:45.827,MyJetsonScenario1,None,final_cam_1,12,-1,-1,0.05,68.25,921.73,93.24,43.5,29.12,11160
2022/06/14 08:55:45.940,MyJetsonScenario1,None,final_cam_1,13,-1,-1,0.06,77.39,921.73,94.42,43.46,25.83,11161
2022/06/14 08:55:46.054,MyJetsonScenario1,None,final_cam_1,14,-1,-1,0.06,61.44,921.73,88.91,43.52,29.26,11162
2022/06/14 08:55:46.183,MyJetsonScenario1,None,final_cam_1,15,-1,-1,0.05,76.83,921.73,100.42,43.45,34.47,11163
2022/06/14 08:55:46.282,MyJetsonScenario1,None,final_cam_1,16,-1,-1,0.05,72.8,921.73,82.54,43.45,27.45,11164
2022/06/14 08:55:46.393,MyJetsonScenario1,None,final_cam_1,17,-1,-1,0.06,77.6,921.73,89.46,43.39,28.58,11165
2022/06/14 08:55:46.511,MyJetsonScenario1,None,final_cam_1,18,-1,-1,0.06,92.09,921.73,94.31,43.42,29.73,11166
2022/06/14 08:55:46.629,MyJetsonScenario1,None,final_cam_1,19,-1,-1,0.06,55.19,921.73,92.69,43.39,32.13,11167
2022/06/14 08:55:46.750,MyJetsonScenario1,None,final_cam_1,20,-1,-1,0.06,82.29,921.73,99.13,43.44,30.48,11168
2022/06/14 08:55:46.876,MyJetsonScenario1,None,final_cam_1,21,-1,-1,0.06,62.28,921.73,96.61,43.47,35.44,11169
