asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/27 10:49:33.989,MyFrameProducerSc2_4,None,input,1,-1,-1,62.06,109.45,921.74,0.01,921.76,149.39,4920
2022/06/27 10:49:34.099,MyFrameProducerSc2_4,None,input,2,-1,-1,9.0,43.05,921.74,0.02,921.76,224.2,4922
2022/06/27 10:49:34.174,MyFrameProducerSc2_4,None,input,3,-1,-1,3.63,17.91,921.74,0.01,921.76,290.58,4924
2022/06/27 10:49:34.263,MyFrameProducerSc2_4,None,input,4,-1,-1,0.03,27.44,921.74,0.01,921.76,250.05,4926
2022/06/27 10:49:34.310,MyFrameProducerSc2_4,None,input,5,-1,-1,0.02,34.65,921.74,0.01,921.76,176.24,4928
2022/06/27 10:49:34.406,MyFrameProducerSc2_4,None,input,6,-1,-1,0.01,15.34,921.74,0.01,921.76,217.39,4929
2022/06/27 10:49:34.468,MyFrameProducerSc2_4,None,input,7,-1,-1,0.02,17.73,921.74,0.01,921.76,172.1,4931
2022/06/27 10:49:34.514,MyFrameProducerSc2_4,None,input,8,-1,-1,0.02,36.78,921.74,0.02,921.76,161.85,4933
2022/06/27 10:49:34.642,MyFrameProducerSc2_4,None,input,9,-1,-1,0.03,11.23,921.74,0.01,921.76,196.15,4935
2022/06/27 10:49:34.719,MyFrameProducerSc2_4,None,input,10,-1,-1,0.02,14.24,921.74,0.02,921.76,211.13,4937
2022/06/27 10:49:34.793,MyFrameProducerSc2_4,None,input,11,-1,-1,0.01,47.7,921.74,0.01,921.76,245.11,4939
2022/06/27 10:49:34.884,MyFrameProducerSc2_4,None,input,12,-1,-1,0.02,48.37,921.74,0.01,921.76,227.29,4941
2022/06/27 10:49:34.944,MyFrameProducerSc2_4,None,input,13,-1,-1,0.01,42.73,921.74,0.01,921.76,203.2,4943
2022/06/27 10:49:35.082,MyFrameProducerSc2_4,None,input,14,-1,-1,0.02,45.84,921.74,0.01,921.76,273.74,4945
2022/06/27 10:49:35.182,MyFrameProducerSc2_4,None,input,15,-1,-1,0.02,29.36,921.74,4.78,921.76,248.38,4947
2022/06/27 10:49:35.231,MyFrameProducerSc2_4,None,input,16,-1,-1,0.02,6.94,921.74,0.01,921.76,258.28,4949
2022/06/27 10:49:35.379,MyFrameProducerSc2_4,None,input,17,-1,-1,0.02,47.65,921.74,0.01,921.76,290.08,4951
2022/06/27 10:49:35.452,MyFrameProducerSc2_4,None,input,18,-1,-1,0.01,28.11,921.74,0.01,921.76,264.48,4953
2022/06/27 10:49:35.514,MyFrameProducerSc2_4,None,input,19,-1,-1,2.75,79.7,921.74,0.01,921.76,269.05,4955
2022/06/27 10:49:35.633,MyFrameProducerSc2_4,None,input,20,-1,-1,0.03,24.39,921.74,0.01,921.76,224.38,4957
2022/06/27 10:49:35.728,MyFrameProducerSc2_4,None,input,21,-1,-1,0.02,43.16,921.74,0.01,921.76,256.19,4959
2022/06/27 10:49:35.789,MyFrameProducerSc2_4,None,input,22,-1,-1,0.02,29.76,921.74,0.01,921.76,257.56,4961
2022/06/27 10:49:35.892,MyFrameProducerSc2_4,None,input,23,-1,-1,0.02,34.22,921.74,0.01,921.76,217.38,4963
2022/06/27 10:49:35.963,MyFrameProducerSc2_4,None,input,24,-1,-1,0.02,20.29,921.74,0.01,921.76,213.76,4965
2022/06/27 10:49:36.053,MyFrameProducerSc2_4,None,input,25,-1,-1,0.01,10.93,921.74,0.01,921.76,249.2,4967
2022/06/27 10:49:36.126,MyFrameProducerSc2_4,None,input,26,-1,-1,0.02,26.79,921.74,0.01,921.76,211.3,4969
2022/06/27 10:49:36.227,MyFrameProducerSc2_4,None,input,27,-1,-1,0.01,17.0,921.74,0.01,921.76,257.62,4971
2022/06/27 10:49:36.363,MyFrameProducerSc2_4,None,input,28,-1,-1,0.02,29.71,921.74,0.01,921.76,288.46,4973
2022/06/27 10:49:36.476,MyFrameProducerSc2_4,None,input,29,-1,-1,0.01,25.04,921.74,0.01,921.76,336.37,4975
2022/06/27 10:49:36.582,MyFrameProducerSc2_4,None,input,30,-1,-1,0.04,41.0,921.74,0.01,921.76,307.55,4977
2022/06/27 10:49:36.660,MyFrameProducerSc2_4,None,input,31,-1,-1,0.3,19.2,921.74,0.02,921.76,261.37,4980
2022/06/27 10:49:36.777,MyFrameProducerSc2_4,None,input,32,-1,-1,0.02,28.51,921.74,0.01,921.76,255.48,4982
2022/06/27 10:49:36.879,MyFrameProducerSc2_4,None,input,33,-1,-1,0.02,46.98,921.74,0.01,921.76,265.73,4984
2022/06/27 10:49:36.991,MyFrameProducerSc2_4,None,input,34,-1,-1,0.02,19.03,921.74,0.01,921.76,277.92,4986
2022/06/27 10:49:37.082,MyFrameProducerSc2_4,None,input,35,-1,-1,0.02,13.66,921.74,0.01,921.76,269.66,4987
2022/06/27 10:49:37.175,MyFrameProducerSc2_4,None,input,36,-1,-1,0.02,52.24,921.74,0.01,921.76,260.22,4989
2022/06/27 10:49:37.277,MyFrameProducerSc2_4,None,input,37,-1,-1,0.02,9.04,921.74,0.02,921.76,245.07,4991
2022/06/27 10:49:37.381,MyFrameProducerSc2_4,None,input,38,-1,-1,0.02,6.23,921.74,0.01,921.76,261.13,4993
2022/06/27 10:49:37.631,MyFrameProducerSc2_4,None,input,39,-1,-1,0.02,2.95,921.74,0.02,921.76,425.76,4995
2022/06/27 10:49:37.744,MyFrameProducerSc2_4,None,input,40,-1,-1,0.03,43.01,921.74,0.01,921.76,397.31,4998
2022/06/27 10:49:37.818,MyFrameProducerSc2_4,None,input,41,-1,-1,0.01,12.16,921.74,0.01,921.76,428.81,5000
2022/06/27 10:49:37.915,MyFrameProducerSc2_4,None,input,42,-1,-1,0.02,41.63,921.74,0.01,921.76,253.11,5002
2022/06/27 10:49:37.985,MyFrameProducerSc2_4,None,input,43,-1,-1,0.02,32.93,921.74,0.01,921.76,213.9,5004
2022/06/27 10:49:38.098,MyFrameProducerSc2_4,None,input,44,-1,-1,0.02,24.56,921.74,0.01,921.76,266.95,5006
2022/06/27 10:49:38.178,MyFrameProducerSc2_4,None,input,45,-1,-1,0.02,28.18,921.74,0.01,921.76,239.34,5007
2022/06/27 10:49:38.266,MyFrameProducerSc2_4,None,input,46,-1,-1,0.02,26.65,921.74,0.01,921.76,250.79,5009
2022/06/27 10:49:38.369,MyFrameProducerSc2_4,None,input,47,-1,-1,0.01,32.7,921.74,0.01,921.76,246.39,5011
2022/06/27 10:49:38.474,MyFrameProducerSc2_4,None,input,48,-1,-1,0.02,34.02,921.74,0.02,921.76,284.19,5012
