asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/27 03:47:56.473,MyJetsonSc2,input,final_cam_1,1,3704,116.05,116.6,15942.95,921.73,200.76,124.95,49.78,1877
2022/06/27 03:47:56.620,MyJetsonSc2,input,final_cam_1,3,3706,222.86,223.18,100.71,921.73,128.15,123.64,47.53,1878
2022/06/27 03:47:56.828,MyJetsonSc2,input,final_cam_1,5,3708,250.97,251.15,81.85,921.73,141.75,124.11,92.98,1879
2022/06/27 03:47:56.923,MyJetsonSc2,input,final_cam_1,7,3710,288.6,288.71,61.26,921.73,119.8,124.4,46.72,1880
2022/06/27 03:47:57.097,MyJetsonSc2,input,final_cam_1,8,3711,369.97,370.23,137.01,921.73,158.56,122.92,39.59,1881
2022/06/27 03:47:57.200,MyJetsonSc2,input,final_cam_1,10,3713,432.97,433.5,60.07,921.73,97.03,124.29,25.0,1882
2022/06/27 03:47:57.306,MyJetsonSc2,input,final_cam_1,11,3714,485.62,486.52,76.8,921.73,94.8,124.55,16.03,1883
2022/06/27 03:48:20.053,MyJetsonSc2,input,final_cam_1,1,3715,116.39,118.55,22700.97,921.73,183.66,122.26,56.77,1884
2022/06/27 03:48:20.188,MyJetsonSc2,input,final_cam_1,3,3717,210.81,211.36,90.46,921.73,128.93,123.48,42.1,1885
2022/06/27 03:48:20.337,MyJetsonSc2,input,final_cam_1,5,3719,239.53,240.09,81.35,921.73,132.33,124.51,37.45,1886
2022/06/27 03:48:20.536,MyJetsonSc2,input,final_cam_1,7,3721,273.66,274.39,62.13,921.73,120.86,123.69,94.68,1887
2022/06/27 03:48:20.624,MyJetsonSc2,input,final_cam_1,8,3722,355.11,355.95,91.42,921.73,121.14,122.24,41.14,1888
2022/06/27 03:48:20.776,MyJetsonSc2,input,final_cam_1,9,3723,436.89,437.8,162.99,921.73,130.26,122.52,42.43,1889
2022/06/27 03:48:20.928,MyJetsonSc2,input,final_cam_1,11,3725,461.94,462.83,61.1,921.73,131.74,123.39,41.62,1890
2022/06/27 03:48:21.065,MyJetsonSc2,input,final_cam_1,13,3727,494.73,495.14,62.19,921.73,119.62,125.06,37.93,1891
2022/06/27 03:48:21.234,MyJetsonSc2,input,final_cam_1,14,3728,580.78,581.46,84.25,921.73,132.14,123.01,52.4,1892
2022/06/27 03:48:21.391,MyJetsonSc2,input,final_cam_1,16,3730,610.65,611.2,68.65,921.73,124.63,123.76,62.52,1893
2022/06/27 03:48:21.525,MyJetsonSc2,input,final_cam_1,18,3732,636.11,636.85,68.28,921.73,132.2,123.82,43.3,1894
2022/06/27 03:48:21.668,MyJetsonSc2,input,final_cam_1,20,3734,675.86,676.87,70.87,921.73,125.31,120.72,38.44,1895
2022/06/27 03:48:21.807,MyJetsonSc2,input,final_cam_1,21,3735,757.04,758.06,99.32,921.73,116.24,122.38,37.87,1896
2022/06/27 03:48:21.969,MyJetsonSc2,input,final_cam_1,23,3737,778.94,779.76,85.97,921.73,139.2,122.38,40.51,1897
2022/06/27 03:48:22.101,MyJetsonSc2,input,final_cam_1,25,3739,817.31,817.66,62.92,921.73,113.77,124.33,37.67,1898
2022/06/27 03:48:22.253,MyJetsonSc2,input,final_cam_1,26,3740,889.2,890.2,94.02,921.73,124.62,123.75,42.44,1899
2022/06/27 03:48:22.398,MyJetsonSc2,input,final_cam_1,28,3742,920.16,921.06,89.04,921.73,126.71,123.29,39.18,1900
2022/06/27 03:48:22.602,MyJetsonSc2,input,final_cam_1,30,3744,948.9,949.47,63.73,921.73,153.79,122.46,68.7,1901
2022/06/27 03:48:22.711,MyJetsonSc2,input,final_cam_1,32,3746,1003.33,1003.96,60.55,921.73,118.87,123.3,38.04,1902
2022/06/27 03:48:22.866,MyJetsonSc2,input,final_cam_1,33,3747,1082.67,1083.1,99.33,921.73,123.94,123.4,48.01,1903
2022/06/27 03:48:22.998,MyJetsonSc2,input,final_cam_1,35,3749,1105.6,1106.26,75.98,921.73,125.04,123.21,34.04,1904
2022/06/27 03:48:23.146,MyJetsonSc2,input,final_cam_1,36,3750,1193.17,1194.09,93.12,921.73,123.73,122.69,37.44,1905
2022/06/27 03:48:23.301,MyJetsonSc2,input,final_cam_1,38,3752,1218.65,1219.65,80.2,921.73,127.65,123.57,43.78,1906
2022/06/27 03:48:23.433,MyJetsonSc2,input,final_cam_1,40,3754,1245.48,1245.98,62.95,921.73,114.48,123.63,40.67,1907
2022/06/27 03:48:23.582,MyJetsonSc2,input,final_cam_1,41,3755,1320.59,1321.4,93.94,921.73,127.24,123.41,41.82,1908
2022/06/27 03:48:23.722,MyJetsonSc2,input,final_cam_1,43,3757,1344.7,1345.31,63.81,921.73,119.5,122.97,42.0,1909
2022/06/27 03:48:23.897,MyJetsonSc2,input,final_cam_1,44,3758,1421.92,1422.58,94.55,921.73,128.31,122.68,66.35,1910
2022/06/27 03:48:24.025,MyJetsonSc2,input,final_cam_1,46,3760,1455.15,1455.9,81.48,921.73,126.68,122.31,45.53,1911
