asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/27 10:48:26.726,MyClient,final_cam_1,None,None,1937,1638.35,-1139.66,170.27,124.22,0.01,124.22,0.05,None
2022/06/27 10:48:26.826,MyClient,final_cam_1,nan,nan,1938,1559.9,-1178.85,96.98,123.29,0.01,123.29,0.03,nan
2022/06/27 10:48:26.991,MyClient,final_cam_1,nan,nan,1939,1664.11,-1163.1,162.37,123.15,0.01,123.15,0.04,nan
2022/06/27 10:48:27.177,MyClient,final_cam_1,nan,nan,1940,1731.33,-1124.36,182.87,124.19,0.01,124.19,0.03,nan
2022/06/27 10:48:27.277,MyClient,final_cam_1,nan,nan,1941,1712.32,-1165.73,97.62,123.58,0.01,123.58,0.03,nan
2022/06/27 10:48:27.450,MyClient,final_cam_1,nan,nan,1942,1820.38,-1142.16,169.47,123.33,0.01,123.33,0.05,nan
2022/06/27 10:48:27.574,MyClient,final_cam_1,nan,nan,1943,1826.89,-1156.84,121.03,123.57,0.01,123.57,0.05,nan
2022/06/27 10:48:27.701,MyClient,final_cam_1,nan,nan,1944,1894.4,-1176.0,123.7,122.9,0.01,122.9,0.03,nan
2022/06/27 10:48:27.880,MyClient,final_cam_1,nan,nan,1945,2015.34,-1159.22,177.19,125.45,0.01,125.45,0.03,nan
2022/06/27 10:48:28.042,MyClient,final_cam_1,nan,nan,1946,2052.51,-1145.11,158.54,123.69,0.01,123.69,0.08,nan
2022/06/27 10:48:28.174,MyClient,final_cam_1,nan,nan,1947,2063.83,-1149.15,128.23,125.14,0.01,125.14,0.03,nan
2022/06/27 10:48:28.322,MyClient,final_cam_1,nan,nan,1948,2152.73,-1150.04,145.51,123.81,0.01,123.81,0.03,nan
2022/06/27 10:48:28.433,MyClient,final_cam_1,nan,nan,1949,-702.68,-1179.03,109.86,124.09,0.01,124.09,0.03,nan
2022/06/27 10:48:28.594,MyClient,final_cam_1,nan,nan,1950,-610.45,-1173.47,157.19,124.23,0.01,124.23,0.04,nan
2022/06/27 10:48:28.754,MyClient,final_cam_1,nan,nan,1951,-638.89,-1162.53,158.24,124.33,0.01,124.33,0.03,nan
2022/06/27 10:48:28.912,MyClient,final_cam_1,nan,nan,1952,-612.08,-1157.46,154.66,123.37,0.01,123.37,0.05,nan
2022/06/27 10:48:29.036,MyClient,final_cam_1,nan,nan,1953,-603.34,-1175.17,121.13,124.38,0.01,124.38,0.05,nan
2022/06/27 10:48:29.234,MyClient,final_cam_1,nan,nan,1954,-458.07,-1148.22,195.26,124.12,0.01,124.12,0.04,nan
2022/06/27 10:48:29.366,MyClient,final_cam_1,nan,nan,1955,-417.99,-1167.52,129.81,123.06,0.01,123.06,0.03,nan
2022/06/27 10:48:29.538,MyClient,final_cam_1,nan,nan,1956,-363.44,-1150.68,169.46,124.3,0.01,124.3,0.03,nan
2022/06/27 10:48:29.705,MyClient,final_cam_1,nan,nan,1957,-317.35,-1162.06,164.93,124.76,0.01,124.76,0.03,nan
2022/06/27 10:48:29.840,MyClient,final_cam_1,nan,nan,1958,-311.49,-1171.12,131.76,124.51,0.01,124.51,0.03,nan
2022/06/27 10:48:29.992,MyClient,final_cam_1,nan,nan,1959,-211.56,-1177.94,149.43,124.17,0.01,124.17,0.03,nan
2022/06/27 10:48:30.153,MyClient,final_cam_1,nan,nan,1960,-175.5,-1160.09,158.06,124.62,0.01,124.62,0.03,nan
2022/06/27 10:48:30.304,MyClient,final_cam_1,nan,nan,1961,-140.73,-1162.82,148.67,123.9,0.01,123.9,0.04,nan
2022/06/27 10:48:30.595,MyClient,final_cam_1,nan,nan,1962,32.24,-1014.52,288.48,124.45,0.01,124.45,0.03,nan
2022/06/27 10:48:30.609,MyClient,final_cam_1,nan,nan,1963,-13.76,-1124.62,11.48,123.37,0.01,123.37,0.03,nan
2022/06/27 10:48:30.672,MyClient,final_cam_1,nan,nan,1964,-11.3,-1189.13,60.12,123.54,0.01,123.54,0.03,nan
2022/06/27 10:48:30.847,MyClient,final_cam_1,nan,nan,1965,103.52,-1182.05,172.73,124.03,0.01,124.03,0.04,nan
2022/06/27 10:48:31.007,MyClient,final_cam_1,nan,nan,1966,200.12,-1169.92,157.69,124.92,0.01,124.92,0.05,nan
2022/06/27 10:48:31.162,MyClient,final_cam_1,nan,nan,1967,237.69,-1179.75,152.3,124.81,0.01,124.81,0.05,nan
2022/06/27 10:48:31.317,MyClient,final_cam_1,nan,nan,1968,275.07,-1172.1,153.29,124.64,0.01,124.64,0.03,nan
2022/06/27 10:48:31.477,MyClient,final_cam_1,nan,nan,1969,302.61,-1157.62,157.1,124.65,0.01,124.65,0.03,nan
2022/06/27 10:48:31.602,MyClient,final_cam_1,nan,nan,1970,314.45,-1176.43,121.59,124.89,0.01,124.89,0.04,nan
2022/06/27 10:48:31.797,MyClient,final_cam_1,nan,nan,1971,441.15,-1121.67,192.6,124.45,0.01,124.45,0.04,nan
2022/06/27 10:48:31.855,MyClient,final_cam_1,nan,nan,1972,384.72,-1189.48,55.57,124.41,0.01,124.41,0.03,nan
2022/06/27 10:48:32.033,MyClient,final_cam_1,nan,nan,1973,503.62,-1156.32,174.69,124.16,0.01,124.16,0.04,nan
2022/06/27 10:48:32.172,MyClient,final_cam_1,nan,nan,1974,580.25,-1142.05,136.1,123.38,0.01,123.38,0.03,nan
2022/06/27 10:48:32.272,MyClient,final_cam_1,nan,nan,1975,625.12,-1179.62,96.72,124.43,0.01,124.43,0.05,nan
